customer_id,first_bet_datetime,twentieth_bet_datetime,bets_used,total_betting_amount,mean_betting_amount,mean_price,pct_racing,pct_cash,pct_return,total_payout,total_return_for_entain,feature_generated_at
8b14fce9-8a62-4ad3-8f4a-3d4975bc50f1,2024-08-08T15:56:41.053000,2024-08-27T00:43:19.043000,20,222.8,11.14,5.9225,0.95,1,0.3,227.949,-5.149,2026-04-22T02:13:48.642484+00:00
6b283a87-5e08-4d98-8ba2-3e142cd2cbd0,2024-08-01T12:37:23.048000,2024-08-21T03:46:30.040000,20,173,8.65,10.559,0.75,1,0.2,387.54,-214.54,2026-04-22T02:13:48.642484+00:00
83aaed83-21f0-4125-9a38-0207930edf2f,2024-08-24T13:26:30.051000,2024-09-11T06:19:18.022000,20,143.2,7.16,5.3635,0.95,0.9,0.2,162.387,-22.987,2026-04-22T02:13:48.642484+00:00
be483c7b-32c6-48a0-bac6-e3613a97b720,2024-08-24T23:19:07.043000,2024-09-10T02:40:03.034000,20,322.9,16.145,10.172,0.9,0.95,0.05,88.028,233.672,2026-04-22T02:13:48.642484+00:00
6b719a7a-b61c-446d-a66e-064208ff401e,2024-08-10T05:55:36.050000,2024-08-31T03:54:55.012000,20,272.2,13.61,14.6925,1,0.95,0,0,262.8,2026-04-22T02:13:48.642484+00:00
70cdd7cc-aeae-4f80-96da-90637af5ed4f,2024-08-19T20:16:48.055000,2024-09-09T04:05:16.044000,20,103.5,5.175,19.425,0.9,1,0,0,103.5,2026-04-22T02:13:48.642484+00:00
553c2967-cd5f-41d0-8419-f84e7ee97e9d,2024-08-06T19:40:33.037000,2024-08-29T19:48:00.026000,20,326.6,16.33,10.774,0.85,0.95,0.05,72.9,225.4,2026-04-22T02:13:48.642484+00:00
c907d2d6-f4be-42fd-98f6-c95c83774e3b,2024-08-09T02:33:27.048000,2024-08-28T21:11:09.002000,20,175.2,8.76,11.74,0.9,1,0.05,156.735,18.465,2026-04-22T02:13:48.642484+00:00
0c4bc65a-e437-4efa-9c80-663432009fa5,2024-08-24T06:36:04.030000,2024-09-11T02:35:54.017000,20,259.8,12.99,13.65,0.8,0.95,0,0,226.1,2026-04-22T02:13:48.642484+00:00
693152ee-5d7c-478d-9b4b-521b32b596fd,2024-08-24T08:37:14.055000,2024-09-10T19:02:53.000000,20,27.5,1.375,15.8535,0.25,0.95,0,0,26.3,2026-04-22T02:13:48.642484+00:00
9c225de5-14d4-4426-beff-e58d7d2998f1,2024-08-27T15:13:41.033000,2024-09-11T09:23:35.044000,20,282.4,14.12,7.661,0.85,0.95,0,0,273.9,2026-04-22T02:13:48.642484+00:00
e10f2f26-93f2-440e-a600-a81bc8d8025b,2024-08-14T06:47:54.043000,2024-09-04T20:09:17.028000,20,193.2,9.66,15.2305,0.95,0.9,0,0,181,2026-04-22T02:13:48.642484+00:00
37b87b4e-6ea9-410f-9ce6-572c024479d7,2024-08-19T00:21:57.026000,2024-09-07T15:32:41.005000,20,268.9,13.445,9.323,0.85,0.85,0.1,285.328,-42.928,2026-04-22T02:13:48.642484+00:00
a47af4a3-7d89-475c-9991-5ff6e1d9af31,2024-08-06T09:29:31.020000,2024-08-26T10:31:52.024000,20,150.4,7.52,15.463,0.25,1,0,0,150.4,2026-04-22T02:13:48.642484+00:00
fa2b5dd6-eb6f-4bdf-a563-c0ee4e2a15c0,2024-08-06T13:52:30.015000,2024-08-27T02:46:33.000000,20,168.7,8.435,7.672,0.9,0.9,0.15,123.378,33.922,2026-04-22T02:13:48.642484+00:00
88246e78-4deb-49ef-975e-d3cf96b5b199,2024-08-12T00:45:08.022000,2024-09-02T03:13:37.034000,20,106.5,5.325,8.5375,0.75,1,0.1,48.198,58.302,2026-04-22T02:13:48.642484+00:00
1648c1c1-ee06-4160-9948-8c0c7de53225,2024-08-03T10:06:44.046000,2024-08-27T07:28:47.015000,20,85.2,4.26,4.9465,0.95,0.9,0.1,61.94,18.26,2026-04-22T02:13:48.642484+00:00
01918fca-3182-4fef-976f-469c19b31f89,2024-08-21T19:26:48.010000,2024-09-06T09:53:06.058000,20,222.7,11.135,19.5965,0.9,0.85,0.1,643.445,-444.945,2026-04-22T02:13:48.642484+00:00
f996a420-0fc0-4a37-ad0b-7ca21221cb08,2024-08-25T14:02:31.033000,2024-09-18T08:25:49.037000,20,167.7,8.385,19.608,0.8,1,0.05,127.14,40.56,2026-04-22T02:13:48.642484+00:00
c38355c9-7e7e-4765-a0bd-f4526c083e20,2024-08-21T00:04:54.006000,2024-09-07T18:19:53.032000,20,178.3,8.915,11.385,0.95,1,0.05,57.462,120.838,2026-04-22T02:13:48.642484+00:00
15b8f651-96cd-413f-b560-f4692c588703,2024-08-18T16:55:53.047000,2024-09-06T01:14:11.008000,20,260.6,13.03,5.1085,0.85,0.95,0.2,145.292,109.408,2026-04-22T02:13:48.642484+00:00
df31841c-97ae-4705-ba68-b4973293423c,2024-08-12T13:24:26.052000,2024-09-03T07:59:07.045000,20,136.6,6.83,10.0155,0.85,1,0.05,106.38,30.22,2026-04-22T02:13:48.642484+00:00
d750370a-18ab-4275-872c-9a5944df1d8a,2024-08-19T03:33:42.018000,2024-09-04T06:48:36.022000,20,46.5,2.325,4.3895,0.75,0.95,0.3,57.292,-11.992,2026-04-22T02:13:48.642484+00:00
41ff9bc0-0505-4304-b9bf-02bb6f1122e3,2024-08-25T13:48:21.034000,2024-09-17T10:02:47.004000,20,287.6,14.38,3.1995,0.85,0.95,0.25,111.804,162.596,2026-04-22T02:13:48.642484+00:00
e7ac5779-4af9-46de-8381-5d6ac8f4d658,2024-08-21T17:34:12.045000,2024-09-10T04:36:41.004000,20,265.9,13.295,4.2065,0.75,0.95,0.4,334.918,-93.618,2026-04-22T02:13:48.642484+00:00
9664f78f-be02-4a46-ab3c-933c62953328,2024-08-21T21:09:46.018000,2024-09-09T10:24:58.025000,20,133.6,6.68,14.2795,0.7,0.9,0.2,188.22,-60.82,2026-04-22T02:13:48.642484+00:00
00bc63ce-9c9a-4a2f-ae00-2fcd9e5bcc52,2024-08-03T07:27:02.032000,2024-08-23T00:35:17.012000,20,335.5,16.775,10.602,0.7,1,0.2,596.295,-260.795,2026-04-22T02:13:48.642484+00:00
fb034c6f-6da2-441f-be05-d464ba190a6d,2024-08-28T11:11:55.043000,2024-09-17T00:50:50.025000,20,170.7,8.535,5.5385,0.85,0.95,0.25,146.397,23.403,2026-04-22T02:13:48.642484+00:00
adc06a6c-3fe7-4e13-8d7b-f5fa3ddece34,2024-08-30T04:03:36.008000,2024-09-12T18:12:49.034000,20,178,8.9,12.4475,0.9,0.95,0,0,177.6,2026-04-22T02:13:48.642484+00:00
28f788f3-485b-4a55-9fda-ae1ab6cbb302,2024-08-08T08:48:31.007000,2024-08-25T10:11:39.006000,20,340.6,17.03,2.8305,0.8,0.9,0.45,387.184,-79.684,2026-04-22T02:13:48.642484+00:00
740a93eb-395c-4c87-bafc-ddbfccbe3646,2024-08-15T04:52:58.029000,2024-09-07T07:42:30.025000,20,236,11.8,14.427,0.8,0.95,0.1,213.84,13.46,2026-04-22T02:13:48.642484+00:00
2dee8d4e-c896-439f-9fe4-8e2c54bd5bc4,2024-08-30T08:54:02.057000,2024-09-17T23:34:33.053000,20,364.9,18.245,16.3165,0.1,1,0.1,474.11,-109.21,2026-04-22T02:13:48.642484+00:00
6a5c5942-6d59-4344-bcdc-cd0736668336,2024-08-23T12:46:07.046000,2024-09-11T15:25:18.055000,20,242.3,12.115,6.931,1,0.9,0.15,280.329,-62.429,2026-04-22T02:13:48.642484+00:00
9eda31a6-8ff8-41cc-8848-c890e2f94903,2024-08-07T03:30:59.019000,2024-08-26T22:00:13.014000,20,106.7,5.335,12.4855,0.85,0.95,0.15,149.48,-48.98,2026-04-22T02:13:48.642484+00:00
baa6c4e5-df04-4d5f-937d-971a3a8c5756,2024-08-08T21:57:37.039000,2024-08-25T07:14:15.041000,20,247.1,12.355,10.609,0.85,1,0.05,312.26,-65.16,2026-04-22T02:13:48.642484+00:00
60988231-7f33-4431-8e54-49d784889500,2024-08-24T15:43:19.009000,2024-09-14T16:42:31.035000,20,316.8,15.84,5.834,0.9,1,0.15,361.181,-44.381,2026-04-22T02:13:48.642484+00:00
9f7c852e-ed52-4412-8a34-e8b013d6fa3d,2024-08-05T09:46:04.000000,2024-08-23T18:46:56.051000,20,103.3,5.165,7.5175,0.9,1,0.05,14.824,88.476,2026-04-22T02:13:48.642484+00:00
4a80d701-b1fa-42ca-b4cd-94a46a7e70ba,2024-08-14T00:30:10.026000,2024-09-03T23:45:48.019000,20,46.5,2.325,7.196,1,1,0.1,27.588,18.912,2026-04-22T02:13:48.642484+00:00
927aa601-7e77-446b-93aa-4fe89fe1be1d,2024-08-30T07:13:42.051000,2024-09-16T12:30:54.046000,20,141.3,7.065,10.3095,0.65,0.95,0.1,172.99,-43.89,2026-04-22T02:13:48.642484+00:00
f340bc1a-195f-4da8-95f3-800210427139,2024-08-25T02:35:51.013000,2024-09-08T18:08:07.014000,20,261,13.05,8.257,0.85,1,0.1,327.336,-66.336,2026-04-22T02:13:48.642484+00:00
8e3b0d40-8760-4e75-8e1d-333432b98b76,2024-08-06T09:16:29.049000,2024-08-26T20:42:02.048000,20,248.9,12.445,6.5975,0.6,0.95,0,0,242.8,2026-04-22T02:13:48.642484+00:00
9fe3fde2-477b-44bc-bf5b-6ad663156cc4,2024-08-19T18:18:37.035000,2024-09-08T11:14:10.043000,20,171.2,8.56,10.194,0.9,0.95,0.05,57.6,94.4,2026-04-22T02:13:48.642484+00:00
7d8606b6-39a4-4748-973d-725efcaa5d72,2024-08-22T14:45:03.001000,2024-09-12T13:22:10.052000,20,302.1,15.105,3.015,0.85,0.95,0.45,521.151,-251.051,2026-04-22T02:13:48.642484+00:00
f69e56f2-3922-4f9f-958f-afacbc6fa588,2024-08-21T13:02:14.018000,2024-09-08T07:21:54.036000,20,369.9,18.495,4.8925,0.8,0.95,0.35,465.697,-105.097,2026-04-22T02:13:48.642484+00:00
4d24ddee-fcbc-46bb-95d7-bd1fb0215913,2024-08-04T18:58:12.038000,2024-08-18T04:32:07.023000,20,337.4,16.87,19.946,0.95,0.9,0.1,589.564,-291.464,2026-04-22T02:13:48.642484+00:00
39defe5c-63b5-40f7-a3ba-6f9095445926,2024-08-27T06:25:05.015000,2024-09-12T21:10:18.059000,20,60,3,14.2875,0.1,0.9,0,0,53.3,2026-04-22T02:13:48.642484+00:00
eb65e73d-7cd0-4056-9c4e-b083589e248f,2024-08-03T11:57:11.053000,2024-08-19T13:30:12.037000,20,65.7,3.285,9.09,0.75,0.9,0,0,61.5,2026-04-22T02:13:48.642484+00:00
7d13eacc-c553-46a9-96b1-b7abcdadf8c8,2024-08-08T11:16:06.020000,2024-08-31T07:49:42.010000,20,256.9,12.845,11.8755,0.65,1,0.1,192.144,64.756,2026-04-22T02:13:48.642484+00:00
987eca39-95c6-4f6c-89e2-508f757396a1,2024-08-21T01:07:26.019000,2024-09-07T21:59:08.051000,20,84.2,4.21,12.5465,1,0.9,0.1,223.082,-147.582,2026-04-22T02:13:48.642484+00:00
d7c5bc81-14e6-4422-b735-3f0f817b56fa,2024-08-11T00:18:27.020000,2024-08-31T12:04:23.057000,20,243.3,12.165,12.5825,0.85,1,0.1,179.18,64.12,2026-04-22T02:13:48.642484+00:00
a1c46e23-cf80-4bda-b9c2-4d7272909a24,2024-08-04T04:00:40.030000,2024-08-23T12:04:40.016000,20,141.8,7.09,11.436,0.85,0.9,0.05,38.01,79.19,2026-04-22T02:13:48.642484+00:00
e0c5e5df-7d10-413a-8b0c-a0124ad058cb,2024-08-04T10:06:23.054000,2024-08-24T07:23:03.019000,20,323.1,16.155,9.986,0.9,0.9,0.05,365.43,-72.53,2026-04-22T02:13:48.642484+00:00
6f928a22-1636-492b-bf88-e060938bb554,2024-08-11T15:31:20.046000,2024-09-04T09:32:02.004000,20,326.3,16.315,2.2745,0.2,1,0.5,573.106,-246.806,2026-04-22T02:13:48.642484+00:00
fa5f479e-a3a0-400c-a6d2-45fa3542932c,2024-08-02T23:04:30.016000,2024-08-20T22:51:15.038000,20,108.3,5.415,11.529,0.95,0.95,0.1,62.498,43.302,2026-04-22T02:13:48.642484+00:00
03bf70c0-a0a7-48b8-b4c0-f3297476c56a,2024-08-18T19:43:55.053000,2024-09-06T18:30:35.029000,20,124.1,6.205,17.04,0.85,0.8,0.15,302.792,-203.392,2026-04-22T02:13:48.642484+00:00
0b9f6eeb-d212-4a53-ae2c-ce15b24ea4a1,2024-08-02T17:45:13.037000,2024-08-19T14:23:18.057000,20,40.2,2.01,10.5415,0.1,0.95,0.15,89.976,-51.476,2026-04-22T02:13:48.642484+00:00
8c2b528f-74df-4ee6-b71f-cf4dc09fc910,2024-08-25T13:14:52.050000,2024-09-14T00:55:34.012000,20,195.8,9.79,11.444,0.95,0.9,0.15,423.407,-245.007,2026-04-22T02:13:48.642484+00:00
20d2dd36-087e-4e98-8f31-a38c0b7902d5,2024-08-11T13:14:04.024000,2024-09-02T20:27:43.028000,20,255.7,12.785,3.409,0.65,1,0.15,122.424,133.276,2026-04-22T02:13:48.642484+00:00
9ac47d9d-8479-451b-951d-1b513028c8f8,2024-08-06T06:02:55.035000,2024-08-20T14:58:50.050000,20,106.4,5.32,5.508,0.7,0.95,0.2,65.582,30.518,2026-04-22T02:13:48.642484+00:00
d31b5f38-2859-4032-8161-3b3716db4155,2024-08-15T19:40:05.009000,2024-09-04T15:41:32.032000,20,113.1,5.655,5.2025,0.85,1,0.2,62.704,50.396,2026-04-22T02:13:48.642484+00:00
78eb169f-c4f5-419b-a948-b52efccc0393,2024-08-04T07:17:37.034000,2024-08-22T07:00:31.022000,20,118.8,5.94,16.512,0.85,0.95,0,0,111.6,2026-04-22T02:13:48.642484+00:00
44be021a-7e5c-44f4-919d-6dfa4b048b5d,2024-08-20T23:59:24.030000,2024-09-09T15:55:25.032000,20,138.6,6.93,11.922,0.05,1,0.05,61.798,76.802,2026-04-22T02:13:48.642484+00:00
d03cf56f-676a-478a-a327-fbeb54a2075f,2024-08-08T20:27:46.021000,2024-08-25T01:38:43.032000,20,156.5,7.825,19.7105,0.15,0.95,0,0,142.3,2026-04-22T02:13:48.642484+00:00
069dab28-c5cf-41fe-acfc-a338507a5264,2024-08-11T07:38:19.051000,2024-08-30T08:47:33.019000,20,336.5,16.825,13.2435,1,0.9,0.1,251.696,39.404,2026-04-22T02:13:48.642484+00:00
0bc7811e-c76a-410a-99ed-6659e587c502,2024-08-09T03:21:56.003000,2024-08-27T20:26:50.056000,20,217.2,10.86,16.1865,0.85,1,0.05,126.08,91.12,2026-04-22T02:13:48.642484+00:00
cb9e9ea9-ccef-430f-b6a2-cff3eeef6316,2024-08-03T14:38:07.052000,2024-08-24T20:07:32.000000,20,197.4,9.87,7.4785,0.75,1,0.25,505.215,-307.815,2026-04-22T02:13:48.642484+00:00
79a40eb6-a6d3-48e3-b73f-6c0c5fa247fa,2024-08-29T23:16:48.052000,2024-09-18T05:27:34.050000,20,211.8,10.59,9.069,0.85,0.95,0.05,128.667,77.533,2026-04-22T02:13:48.642484+00:00
d7163b63-23e7-406f-85fd-f51396d03a6a,2024-08-15T02:19:26.023000,2024-09-02T15:01:10.041000,20,147.8,7.39,11.1375,0.75,0.9,0.05,16.768,107.132,2026-04-22T02:13:48.642484+00:00
60da4e00-f719-46a4-bd42-40748002415e,2024-08-29T09:53:54.011000,2024-09-14T23:05:18.054000,20,202.5,10.125,17.2075,0.75,0.95,0.05,132.794,63.006,2026-04-22T02:13:48.642484+00:00
a35e1c82-ec94-458b-ac11-509f1acdf712,2024-08-29T06:24:40.022000,2024-09-19T03:31:24.032000,20,339.3,16.965,5.93,0.75,0.95,0.05,57.716,236.584,2026-04-22T02:13:48.642484+00:00
eb3406f8-fa90-406c-831a-d062dd567c7f,2024-08-20T08:55:52.030000,2024-09-06T13:21:42.045000,20,128.7,6.435,12.977,0.8,1,0.05,16.159,112.541,2026-04-22T02:13:48.642484+00:00
109998b2-13ed-4bb2-ae8e-dade9422d708,2024-08-21T14:49:29.048000,2024-09-10T16:41:44.030000,20,52.7,2.635,11.912,0.8,1,0.05,25.42,27.28,2026-04-22T02:13:48.642484+00:00
ba66db8f-9d71-4a60-9976-4ad45006f81a,2024-08-15T16:56:59.035000,2024-09-03T02:20:55.050000,20,205,10.25,17.0715,0.8,0.9,0.05,21.073,146.527,2026-04-22T02:13:48.642484+00:00
2d70fada-6be5-4c90-9734-f2ac66d2897b,2024-08-09T19:47:20.002000,2024-08-26T15:32:08.056000,20,197.5,9.875,8.11,0.85,1,0.25,257.157,-59.657,2026-04-22T02:13:48.642484+00:00
ab95331c-2b20-43bd-8dc6-865c52f8a351,2024-08-01T12:12:29.012000,2024-08-24T18:44:26.005000,20,169.2,8.46,18.243,1,1,0,0,169.2,2026-04-22T02:13:48.642484+00:00
ed6c42ea-d1fb-4e1d-8cdb-92ff3ea4aef1,2024-08-17T18:38:19.002000,2024-09-07T13:32:06.018000,20,125.9,6.295,15.8355,0.65,0.95,0.15,445.484,-323.184,2026-04-22T02:13:48.642484+00:00
9dd746ae-fa91-4dd8-a81c-d78ee165c765,2024-08-17T15:57:24.005000,2024-09-05T08:34:03.021000,20,360.8,18.04,3.6175,0.05,0.95,0.35,332.226,18.974,2026-04-22T02:13:48.642484+00:00
3b38b817-3f23-42aa-b952-c2347f575b70,2024-08-03T21:39:15.052000,2024-08-20T03:42:32.001000,20,210.7,10.535,9.1295,0.75,1,0.1,191.976,18.724,2026-04-22T02:13:48.642484+00:00
6f522e06-7159-4f23-84ef-b4c28e15b3cf,2024-08-21T06:20:35.000000,2024-09-10T04:12:15.045000,20,45.9,2.295,13.463,0.85,0.95,0,0,42.9,2026-04-22T02:13:48.642484+00:00
dab2321b-c96d-4835-a244-ad8935156552,2024-08-04T21:25:38.001000,2024-08-21T05:36:57.018000,20,89.8,4.49,12.7705,0.9,0.95,0.05,67.48,17.72,2026-04-22T02:13:48.642484+00:00
33baca33-d563-49cc-9b19-4f3db303a348,2024-08-15T20:31:36.056000,2024-09-07T00:28:17.024000,20,89.1,4.455,17.101,0.15,0.9,0.05,43.54,40.06,2026-04-22T02:13:48.642484+00:00
97396f78-74b0-44b7-a3ab-6c55645582b4,2024-08-30T11:37:54.003000,2024-09-13T06:39:35.057000,20,220.2,11.01,9.1185,0.65,0.9,0.15,183.733,17.867,2026-04-22T02:13:48.642484+00:00
725c650f-9788-4f77-b405-b1249ad5594d,2024-08-06T23:56:51.019000,2024-08-23T19:46:40.011000,20,274.8,13.74,9.3505,1,0.95,0.1,174.339,84.961,2026-04-22T02:13:48.642484+00:00
43dd7aae-6834-42a9-a69f-624de6669a08,2024-08-06T08:26:37.057000,2024-08-24T04:19:56.009000,20,84.8,4.24,12.208,0.8,1,0.05,36.762,48.038,2026-04-22T02:13:48.642484+00:00
f4b3255c-eec1-4545-a202-f4d0f69729c7,2024-08-10T21:15:43.020000,2024-08-29T22:45:53.028000,20,156.3,7.815,7.5825,0.25,1,0.2,255.327,-99.027,2026-04-22T02:13:48.642484+00:00
96243f70-bb0c-4ed2-b679-5d5e0429df11,2024-08-23T14:50:12.013000,2024-09-14T13:01:07.011000,20,71.3,3.565,13.5295,1,0.95,0.05,48.902,19.498,2026-04-22T02:13:48.642484+00:00
90096243-b564-4650-8db1-e6caba8e5e3d,2024-08-04T21:47:11.042000,2024-08-22T12:46:11.026000,20,265.8,13.29,13.6925,0.8,0.85,0.1,188.436,25.164,2026-04-22T02:13:48.642484+00:00
28f97a9d-2d75-4f47-9155-fdb553b80279,2024-08-28T03:40:06.051000,2024-09-16T10:54:26.012000,20,324,16.2,2.4125,1,0.95,0.5,454.505,-139.205,2026-04-22T02:13:48.642484+00:00
737b3785-393d-4334-b64b-fe66390c4595,2024-08-13T11:32:54.006000,2024-08-29T00:34:12.013000,20,325.8,16.29,19.7625,0.95,0.95,0.05,552.508,-232.908,2026-04-22T02:13:48.642484+00:00
bf3bb384-c8e5-44a6-b13e-0ea01e693b75,2024-08-06T14:21:19.005000,2024-08-21T07:41:42.012000,20,129.6,6.48,17.3775,0.9,0.95,0.05,78.32,46.88,2026-04-22T02:13:48.642484+00:00
8d3930cf-3de7-4ac2-864f-9721d4993e30,2024-08-20T06:43:34.022000,2024-09-06T00:58:32.045000,20,220.8,11.04,13.5075,0.95,1,0.05,88.389,132.411,2026-04-22T02:13:48.642484+00:00
9951fa49-9c75-4b07-a1df-f8a89355a9a9,2024-08-28T15:12:14.012000,2024-09-17T08:26:45.007000,20,245.3,12.265,10.3065,0.9,0.95,0.15,546.846,-307.746,2026-04-22T02:13:48.642484+00:00
45536386-e0de-4cb1-ae4a-49b195e73b7c,2024-08-12T14:55:52.040000,2024-09-01T06:49:20.057000,20,222.7,11.135,2.4985,0.2,1,0.7,235.715,-13.015,2026-04-22T02:13:48.642484+00:00
647ec919-c43b-43bf-9e43-f2bd928b2c81,2024-08-06T15:47:10.023000,2024-08-27T01:10:28.002000,20,240.3,12.015,9.2115,0.7,1,0.05,48.144,192.156,2026-04-22T02:13:48.642484+00:00
74aad6f0-9cac-49ef-9ad0-60fe2f5706ed,2024-08-14T15:52:48.042000,2024-09-01T13:38:05.003000,20,112.3,5.615,2.4695,0.9,0.9,0.4,120.803,-16.203,2026-04-22T02:13:48.642484+00:00
e5b5e71d-5deb-4ad8-80f1-30ec0fcafb2e,2024-08-19T19:21:17.007000,2024-09-06T04:33:18.033000,20,176.9,8.845,1.9005,0.85,0.95,0.45,124.321,36.879,2026-04-22T02:13:48.642484+00:00
052e4696-3e7f-482b-8975-980ca60e5fd4,2024-08-14T23:00:16.033000,2024-09-01T13:32:36.059000,20,87,4.35,8.0585,0.9,1,0.1,38.602,48.398,2026-04-22T02:13:48.642484+00:00
016fb4f4-c6e7-4d16-86b9-14cb5095a65d,2024-08-14T12:34:31.054000,2024-09-02T15:36:09.032000,20,176.4,8.82,19.196,0.9,1,0.1,695.585,-519.185,2026-04-22T02:13:48.642484+00:00
a2d67c82-3b92-4c94-82d0-847180e7b8b9,2024-08-29T09:54:11.011000,2024-09-18T06:20:50.053000,20,378.3,18.915,5.464,0.75,0.9,0.1,194.671,131.929,2026-04-22T02:13:48.642484+00:00
9b5706b0-9985-4e5c-a541-70ffd4d9a4c0,2024-08-17T21:56:34.036000,2024-09-05T03:53:09.005000,20,85.2,4.26,8.571,1,1,0.25,203.494,-118.294,2026-04-22T02:13:48.642484+00:00
cc7485d0-590d-45d8-9818-210d5bb2a30e,2024-08-09T10:57:51.013000,2024-08-26T21:01:23.031000,20,227.2,11.36,15.316,0.85,0.9,0.05,48.36,163.64,2026-04-22T02:13:48.642484+00:00
23934a12-99f9-40a6-89be-4fe4bbc0e4c6,2024-08-17T12:24:05.036000,2024-09-08T23:00:13.043000,20,259.6,12.98,4.3495,0.75,0.9,0.1,89.142,152.958,2026-04-22T02:13:48.642484+00:00
c7738465-b733-4f63-b14a-7b1e9ca5b76d,2024-08-02T14:51:41.027000,2024-08-23T17:32:04.033000,20,212,10.6,2.31,0.7,0.95,0.45,259.682,-69.182,2026-04-22T02:13:48.642484+00:00
3e284df4-8296-40f0-bbe5-641f1b5e66bd,2024-08-02T13:24:44.034000,2024-08-18T10:39:51.040000,20,90.2,4.51,3.3255,0.95,0.9,0.3,91.766,-17.266,2026-04-22T02:13:48.642484+00:00
9a7fe29e-c294-401d-a76d-dd9d226af9d4,2024-08-07T01:54:36.018000,2024-08-22T12:54:34.058000,20,40.4,2.02,4.589,0.8,0.9,0.15,71.444,-37.044,2026-04-22T02:13:48.642484+00:00
76d7277d-5d93-4324-a8a4-fb3ad090ec93,2024-08-27T01:05:05.035000,2024-09-19T15:29:09.048000,20,130.4,6.52,2.0605,0.95,1,0.3,93.814,36.586,2026-04-22T02:13:48.642484+00:00
c277fede-3748-4578-82cd-1e8e92550679,2024-08-10T06:02:35.057000,2024-08-30T17:44:53.013000,20,220.6,11.03,12.405,0.9,1,0,0,220.6,2026-04-22T02:13:48.642484+00:00
cba1eb54-bf92-4c8f-8e46-51282e219f5a,2024-08-25T01:08:37.016000,2024-09-13T04:11:37.000000,20,116.5,5.825,17.8975,0.25,1,0,0,116.5,2026-04-22T02:13:48.642484+00:00
fd84ac38-f910-44cb-822a-36ae9c13c8e8,2024-08-10T04:12:36.037000,2024-08-30T19:25:21.008000,20,149.6,7.48,13.973,0.75,0.95,0,0,147.2,2026-04-22T02:13:48.642484+00:00
01b61a19-009e-4271-a0dc-7c44b8d42eee,2024-08-26T06:08:03.050000,2024-09-11T00:39:32.025000,20,67.9,3.395,11.482,0.05,1,0.05,33.415,34.485,2026-04-22T02:13:48.642484+00:00
4d72c118-bdd9-4da8-90b0-7c33e597dc32,2024-08-21T10:57:36.032000,2024-09-09T09:17:26.059000,20,229.2,11.46,18.8075,0.8,0.95,0,0,219.3,2026-04-22T02:13:48.642484+00:00
d0faf7e2-c41e-4da9-912f-a26b78197e47,2024-08-26T20:27:32.013000,2024-09-13T05:19:19.051000,20,350.7,17.535,3.176,0.1,1,0.3,383.159,-32.459,2026-04-22T02:13:48.642484+00:00
2352b5be-2d9c-4e49-a15f-b62bbad4d8d6,2024-08-17T16:57:31.015000,2024-09-08T15:18:06.029000,20,85.3,4.265,7.6255,0.25,1,0.15,184.057,-98.757,2026-04-22T02:13:48.642484+00:00
dcc9653d-3cec-49a4-8a12-2e1b8cc7d11d,2024-08-10T02:37:40.027000,2024-08-26T06:02:41.055000,20,45.7,2.285,17.2585,0.55,0.9,0.1,60.366,-20.766,2026-04-22T02:13:48.642484+00:00
7e26ec75-fa05-48c2-ba46-bb7bbb0d64db,2024-08-23T05:16:15.054000,2024-09-07T14:01:43.014000,20,75.5,3.775,5.368,0.9,0.95,0.15,65.919,2.981,2026-04-22T02:13:48.642484+00:00
615ae1b7-a62e-4999-ae61-3ea9ce21d4aa,2024-08-23T11:04:52.028000,2024-09-09T06:30:47.056000,20,182.8,9.14,15.1985,0.75,1,0.05,232.312,-49.512,2026-04-22T02:13:48.642484+00:00
bb5754c8-c517-475e-b8c5-504b15406a06,2024-08-25T21:37:24.056000,2024-09-13T00:11:57.044000,20,100.8,5.04,3.179,0.8,0.95,0.3,118.528,-21.628,2026-04-22T02:13:48.642484+00:00
dbcfe6e7-18a8-45a9-a3c8-d23608568f4f,2024-08-23T12:08:42.008000,2024-09-12T21:24:20.055000,20,113.6,5.68,13.1395,0.7,1,0.1,72.608,40.992,2026-04-22T02:13:48.642484+00:00
b6bbddcb-2aef-490b-9a87-2132db119dc3,2024-08-25T13:34:29.011000,2024-09-14T15:13:01.031000,20,144.7,7.235,15.301,0.9,1,0.05,80.934,63.766,2026-04-22T02:13:48.642484+00:00
c7177ae4-0a3a-4dda-9e60-2d8af218c756,2024-08-02T04:31:27.017000,2024-08-21T15:35:48.034000,20,53.4,2.67,13.6105,0.75,0.9,0.1,124.132,-71.132,2026-04-22T02:13:48.642484+00:00
76a51460-1038-4ee3-9ef7-a219e8cb824d,2024-08-27T03:14:45.024000,2024-09-15T02:55:46.025000,20,192.1,9.605,16.5345,0.15,0.95,0.05,78.43,100.97,2026-04-22T02:13:48.642484+00:00
d5abe499-93cb-44cc-a718-b763a6df71a9,2024-08-31T22:41:54.034000,2024-09-19T17:18:06.011000,20,164.5,8.225,12.5125,0.9,0.95,0,0,150.8,2026-04-22T02:13:48.642484+00:00
21296a45-48e3-4ecc-85e2-40da2b36eaeb,2024-08-21T22:53:36.053000,2024-09-11T01:51:23.020000,20,123.8,6.19,17.917,0.05,0.95,0.05,91.586,23.314,2026-04-22T02:13:48.642484+00:00
